unique_id,0,1,2,3,4
335aa068-5813-471b-9f36-924ac0ae85a6,13.576907,5.5015,8.675278,20.990953,-3.5254638
662902c5-9047-40c2-b76d-7c6a150e76db,14.554434,5.8365154,8.372625,20.804684,-3.3865151
1aa134b8-4f6e-4cd4-8cbd-017a7f31681a,15.306469,3.5977101,9.601535,21.087065,-5.025347
d7a5868e-aa6c-4879-aa71-0196c6ffad2b,12.679883,5.6520624,9.805219,21.301563,-4.8896446
2f7c5f12-ea37-479e-86f7-7db16d82d1f8,14.123874,4.5539813,9.422484,21.741669,-5.6981483
502a0bbc-c02f-479f-a7db-cbd03c7dc90c,14.302405,6.0438256,8.339432,20.515078,-3.276345
1861249c-d559-4ff4-8cc4-c634a46c53de,14.964014,4.8949285,8.705628,20.547064,-4.069826
025dcdfe-384c-4b40-adb3-f2d22d655a82,13.531537,5.6567745,9.920448,21.221315,-5.1635485
c55a4774-5ee1-449c-83f5-979e8badeb23,14.7208395,4.1208086,9.151888,20.564932,-5.2722435
9cc7bf4b-95bc-4f39-b58e-b7e2bc4f6310,13.067597,6.091135,8.137069,20.660137,-3.9160886
9497822d-dcbb-459f-99f5-5553d84b1e40,13.016479,5.586752,9.5883045,20.990938,-5.1021748
9fd90ecd-f6c5-44b5-bdd3-ab4522acea4e,13.711014,3.1710677,9.132944,19.643045,-1.90206
720a6a5a-bbb2-4ae7-8757-306ea44546b4,13.033517,4.6227913,9.020325,21.269016,-3.6619573
1802da64-2b57-46bc-8060-2600e7c746b2,13.559454,4.697685,8.577563,21.533285,-4.134407
526b9b33-0f4f-484d-8bd6-fc6c0211fc05,13.69469,5.386563,10.138528,20.374146,-6.432845
6c8d031a-f61b-4aa7-80c7-d72b51b959b1,14.14545,4.3243423,9.61916,20.859993,-3.2360044
3c1e78fb-4c38-4610-8003-5f88a2ceaa06,12.906674,6.7367287,8.124398,20.71401,-3.6668007
4c0a3fd5-3c22-448b-988b-9b03caac1657,13.619854,4.514922,9.315745,19.69821,-4.8919683
b5412b64-b872-4325-9b97-f734034d409d,15.086218,4.504237,9.013262,20.974873,-5.317919
9a0b9028-61de-4e02-a971-3b728bd292bd,12.986089,3.1172843,8.945602,20.243322,-1.9438335
ed024449-4ed3-4652-b982-310c4c1d62a0,15.276926,4.390813,10.072523,21.56409,-5.35837
899fe7fc-1a82-46d4-ab04-c13dff7117f1,15.198657,4.03064,9.154539,20.818003,-5.0982676
0b97f7df-e500-4e32-8466-8a8be47a1ddb,14.944838,4.602951,9.084504,20.546373,-5.3877625
4bd37d1a-74bc-4bd5-bb34-eb854aba4364,14.7518,4.1117787,9.088768,20.7227,-4.8873715
6dfc56c3-a59a-4bb1-8f3f-db1e4bc38af4,15.08403,4.037785,9.578832,21.364391,-5.3120356
2aa08497-efdc-4d5c-ab17-6faa84a773ef,15.36329,4.649125,10.588349,21.135454,-4.5004525
47499184-1f4c-4fb0-8983-bf485c1ba4ba,13.871424,4.909095,8.84977,20.61828,-4.322537
e295122a-2a77-45ba-a1c0-8f2b6ea9414f,13.0064745,3.6429203,9.611496,20.027414,-2.1259196
25891817-15a3-4918-8b74-d226074e502e,12.269466,4.2668514,9.824338,21.046059,-5.0534725
419699e9-518c-47a6-9e5b-f9ef5ddf0817,14.033658,6.153582,10.64663,20.715036,-4.762727
d191787c-7703-4f24-9294-1e575f56efac,14.95132,3.7665246,9.245451,20.108116,-3.37638
bffa2cb1-6ebb-4b99-bc9d-215ddfef114e,14.212535,4.3034296,9.245705,19.909414,-4.852936
fd81dba0-1f6e-4fd8-8045-328385fddedc,15.19732,3.9315996,9.686914,20.899868,-3.9756277
96f7735e-5433-44d4-b86b-2fe11409d00b,15.326334,4.2063823,10.119728,21.604322,-4.595526
b0a253b2-509c-4acb-b7d7-ffc781ab5d99,13.385226,4.0384974,10.440022,19.280035,-4.0944133
583c149e-c487-4fb3-ace3-17d8c2c08fe6,11.631662,4.6256294,9.222159,21.882984,-3.3789792
c74e3eea-f328-4eaa-bebc-f60ba51f34e0,14.326545,4.552613,9.533674,21.73744,-5.765918
9c86003b-005e-473b-b0e1-1c9b230a36c8,14.310066,6.0342436,8.420574,20.596455,-3.3447669
483cab5c-4aea-481d-94d5-c957fb89ab33,14.520656,5.489143,8.614395,21.34683,-3.4410133
a5382c1f-5950-4805-8b32-ec316e10a6dc,14.550776,4.63887,9.005983,20.232508,-5.4825435
a50fcc8a-c91c-47e2-8527-3d9809a186fb,15.103087,5.277285,8.806922,21.422197,-3.6177187
14e20c34-0dde-4faf-9860-7b033b2e9a59,14.042924,3.8768816,9.341508,20.647938,-4.7535295
8dbfd8f0-ec4c-4040-8424-6eed05710708,14.253698,3.946448,9.856297,20.70889,-3.3594925
95ed5b24-d5fe-4947-97b7-345908d663a7,15.158228,4.670841,10.1897335,21.839527,-5.812715
1783d50f-20d3-454b-bc70-f5395ba5741b,13.988618,5.3689933,8.925354,20.321482,-4.742635
4c0c1cdd-5f75-44ee-939c-f22460eb0195,14.592216,4.571311,8.870533,20.297367,-5.7632885
24e45e11-4059-4260-8a33-242677db3702,14.662035,5.048243,9.476276,20.713938,-4.359905
0e8027ff-97e5-42a0-8b98-b78811047b83,14.246708,4.9492607,9.516052,20.11989,-5.322595
77fe3f5c-684f-4ed2-8207-0d12408c700c,13.336544,3.4063234,9.09488,19.839094,-2.5920534
efc891dd-22e8-4305-8906-a89a36b6491f,15.351539,4.8100142,9.846314,21.187372,-3.8264105
f0f1488c-24c1-4941-aef3-b760a7fa7ee7,14.851778,4.3760047,9.177382,20.430595,-5.226309
f3d67412-8e0c-458c-beae-5dee0d5b52e9,13.880389,3.5452507,9.231278,21.00672,-4.558379
bd683f3b-c7c9-4aef-b08e-57c53fec0bd0,15.2876425,4.2785068,9.149922,21.546638,-4.552246
ba52d31a-71f8-4a25-ad7a-5c1ac5f101fd,13.638652,5.8784623,10.531526,20.355843,-4.289666
c1832857-f5d1-4bb1-9463-02d45f0fd624,15.287389,4.3294597,9.162402,21.570036,-4.6411953
a3aaba12-9ae5-4b70-9001-bbaa38ee65f0,13.910524,5.2156568,9.986428,20.405184,-6.2729335
c18cbefb-b6b3-4dc7-b67e-b6a95ad8ece2,15.260662,5.3584895,9.618131,20.548254,-4.170056
4c625134-b1e9-4ce9-9321-fd80d4c110cd,13.672443,4.713928,9.369553,19.571882,-2.755186
2c42f48d-12e1-4d8e-9331-bbb93cf285dd,13.602425,5.251317,10.053557,20.06438,-6.0797663
049ed287-6181-41b3-ae04-876e13d789d6,13.367049,2.5935483,9.173453,19.54822,-1.9700016
53dff297-5afd-451e-9c99-5897a26f181f,13.559038,5.132964,9.585615,19.88417,-2.6310139
82f6be73-73af-4bcb-9a17-c381545b0dd5,15.077556,4.5052314,8.828452,20.972204,-5.1744576
b0684da5-fd58-40ca-a3b5-d9af60a3a3f2,13.349716,2.9788451,9.211282,19.789776,-1.9456204
42325c9d-1a9c-40d8-bb60-c659820ed5e2,14.804879,4.031651,8.791215,20.920038,-5.315618
de129df5-9f59-423b-b9b1-0d8da05e73d5,13.669382,3.2061453,8.604757,20.081408,-1.9854351
8291bfdf-04f9-4335-8d6c-1b119359459d,13.778181,4.904758,9.148228,19.66143,-2.7651896
80cae8be-8f64-4f04-b3de-6654808b9dde,12.880263,6.8041167,7.9613967,20.717829,-3.599226
79aaf85b-7dc2-4578-8cec-a66f0d1e78a5,13.105271,3.5511115,9.530743,19.814764,-2.2561107
ad1cd24c-4250-4859-bb34-55ba2709a20c,14.524821,5.3840914,10.318358,20.56742,-2.1733408
79ce4477-9a69-4da6-b90d-af522031b82f,14.658465,5.3306613,8.267732,20.777126,-4.1322727
347ab35b-3f09-41b7-9e0c-f8b0f8b0bd36,12.556492,4.507456,9.5916815,20.882238,-5.08001
16ae7052-01a3-42e0-9a97-a60517ecd3f7,14.909592,4.4642954,9.377854,19.964872,-3.676031
7c0dcaac-8f68-4b5c-84fd-b8dc028e73f7,14.081251,6.267106,9.090628,19.891531,-3.98672
e84bc983-49f8-479e-850b-d29cc946275e,13.673269,4.4989104,9.384461,20.155033,-2.475438
b6b1769b-68ff-4b44-b091-9a80d0245107,14.745532,4.5970197,9.9785185,21.945599,-5.883107
9fcd529f-d8f5-4458-aadf-e84d9d25d322,14.805783,5.3572173,8.752435,21.42471,-3.507537
d09b65b7-069a-4870-bbec-7485485eec20,15.147955,4.642576,10.1857195,21.836449,-5.8324265
b44d0ea9-1182-4b44-9108-91f1e45795ed,13.587238,3.2197487,9.033783,20.068039,-2.7202172
a1496827-163f-4afd-a557-9ea8f44e4213,12.858794,6.222256,7.9648333,20.547243,-3.6536949
8a49b9a7-e073-4487-aa0c-9457f8f4f2b9,15.430759,3.5292532,9.75555,21.221458,-4.4578013
e54d48ad-c970-4814-b55c-42d28b0f50b0,13.182323,4.640973,8.914844,20.608318,-5.124435
d0b8ba66-4410-4e2e-81c5-bbb91cb2297a,13.880709,5.014329,11.348245,19.280628,-4.233775
dfa18361-798c-4114-a897-d695c77ca2c7,13.255362,5.3113394,9.868383,19.813107,-5.630773
9344224b-7acc-4321-aef9-376100c2d222,14.97774,5.528848,8.711901,21.604195,-3.268846
5738aa2f-4e51-48a3-adb3-be3e88f5f93e,15.25199,3.7937682,8.9299345,20.879782,-4.609008
9b45c28f-6a5a-400a-a51a-dbdc1ccf0618,13.82363,5.210503,9.569103,19.844757,-4.2210937
c924072f-fce2-4bee-90bd-b950be43e0b0,14.908847,4.1906734,10.089881,21.395536,-5.775127
03be4702-3f14-4424-bda9-5ccfe8f34b2b,13.180342,5.3343525,10.054397,20.311861,-5.986053
5271d695-1cbe-4fa3-ba1d-30afb90a9565,14.066329,3.6449556,9.403332,21.116564,-4.4767866
0988f0f0-d1a0-46cb-a5e1-eeb712bebe38,13.878091,3.2128115,9.32716,20.086,-2.2009044
cd2e37dc-150d-4b2d-9a3b-5708377e6409,14.4496155,5.6869516,10.520182,21.06854,-5.1731143
e3c08104-b6ae-4bef-bff4-4e974a6c1c6b,13.490806,3.8022351,9.820622,19.161913,-4.239011
d7550053-fbaf-487a-b57d-a993fa7827e0,13.461346,5.6738505,8.674757,20.759327,-3.5217426
ef51ef55-c100-4a9d-b1e2-c484420cbed7,13.107948,4.9062214,9.717962,20.592075,-4.4916115
a2c1a70d-f477-43a0-9961-4b9fc778fa7a,14.034839,3.0632868,8.912126,20.07056,-2.0009153
1b05259e-e15a-4ba2-ac8d-9e7384030bd1,14.482244,3.6497705,9.471438,21.088318,-4.665902
dd256dfd-ae8f-45c3-b4d7-73a349ecc57a,13.891073,5.2122455,10.824993,19.662523,-4.6119223
04797a4a-e031-40ce-a8a4-ab9d2cda3dab,14.969994,3.7359633,9.51177,20.204319,-3.982661
e32a8014-e537-4f46-aa42-47228cdd2dca,14.18367,3.5203636,9.412477,21.185257,-4.334308
bb32075f-0333-497a-afd8-a0c266fac7eb,13.891241,5.0432763,8.770634,20.913624,-4.9756684
81529ae1-4fe1-4f9f-b461-79887c67a320,15.010706,4.671134,10.120004,21.669773,-6.0021167
15bae193-34a5-402d-8f0c-fa79ff7c36d1,14.690232,4.632079,8.688854,20.417915,-5.8613777
6d3c0a2d-6fcf-4715-9805-5933670f156b,14.527396,4.4416714,9.716326,20.946623,-3.6287959
a00f10cb-8549-4445-a0e6-06be16fc85ce,13.47233,4.622372,8.573584,21.5507,-4.0589323
c4b0d1d2-121e-427c-a629-08b6bfbee4b7,13.380154,4.6333847,9.850883,18.741625,-4.65004
6f2031ad-d36b-4ddc-8017-61d4b04f728c,13.1564045,3.7017703,9.666394,20.133553,-2.493196
51d6d1ed-4b1c-4332-b026-8666e0f73040,15.743743,4.3429313,9.588263,21.416967,-4.7922482
6482fd2a-d3ce-4f40-bfe9-1a11bab685ee,14.046505,6.150209,10.671839,20.72163,-4.700395
ff383e9b-0d79-4ef4-96b6-b18eae213d07,13.983996,3.1902153,8.913979,20.036306,-1.9231483
1a0ed962-3cae-4f42-bf70-0580e468663a,13.713833,5.385003,9.360336,19.812815,-2.768459
c4e63552-d495-4e51-a97f-6e35a3cfc6d0,14.858052,4.616609,8.754012,20.966745,-4.6565275
753c7bfe-70fe-4009-b0a6-570052b4fe20,13.656458,3.708444,8.994978,19.771955,-3.1819139
3c6a47b2-846a-45e2-83cf-4c1110928d81,13.820806,5.52381,9.394724,19.871332,-5.083959
b429c839-1367-43f3-929a-c36acdc3aae4,13.499296,3.0229661,8.85602,20.162199,-2.2992802
109b3f45-f05a-4f28-b280-a0394c6c6e09,15.059832,4.7603087,8.334367,20.710943,-5.3206954
650736f7-21db-44fe-9466-c7d954544175,13.889722,5.625964,9.241094,20.629654,-4.6103644
9818401a-141a-4c43-a1b2-75870269f844,15.087532,3.815485,9.287428,20.334267,-3.818624
6d37fed9-899b-40bb-8ee9-2f426cf6a106,13.894965,5.1427484,9.299139,19.411203,-4.8470235
a997bc14-cf16-48e5-ab91-57793c1343ce,15.389384,3.697095,9.683377,21.314867,-4.5716577
e398d6d9-1b97-4e1f-911a-0330edac3bcc,13.409669,5.2822075,9.839574,19.77628,-5.549842
c3f5edfb-7607-4ce4-8ee2-b0dc81ca8e2e,13.193007,5.4030333,10.290606,19.491407,-3.4186435
1393d75c-5c48-4f2d-a948-0b06f5e17c96,15.372308,4.7050314,9.080985,21.349997,-4.4570475
91237811-7db5-4759-9100-168846943fdc,13.28926,3.3398848,9.3962345,19.882236,-2.012209
adfb8157-f78c-4713-9bfc-6e6b76a54100,13.954775,5.0055804,9.530584,19.81431,-5.1215186
ec974296-89fa-456b-8780-2ae062064569,13.842983,5.143834,11.139641,19.44183,-4.3618083
8f277439-af3e-4674-858e-d63656521e6b,13.762074,3.891572,8.689636,20.617126,-5.0230055
4d0a2484-a23f-4acd-be72-0ceeb7780c6e,14.011848,3.827009,9.699029,20.528643,-3.5201254
7f752bd7-da08-4c85-8d12-4525fe75e8ad,14.0061,3.794651,9.395136,20.681108,-4.651687
2a75909f-d8b4-4a62-a082-8d925fd83100,13.570581,5.42597,10.169729,20.33014,-6.49973
a72793e5-13e9-4db6-8380-163d51bb15da,13.452724,4.503483,9.267768,19.97501,-5.259814
f2f2d060-66f8-4ceb-9cf5-ab65608cf0a8,13.414159,5.247214,8.748079,20.12441,-2.9214866
56107dd9-238e-4336-8a44-29ba4e5f8a93,13.453863,3.8226414,9.8587885,19.146719,-4.212454
c9829a4a-a5cd-4d30-8b67-4b6e2f8ec904,13.248328,4.6798153,8.950704,20.468306,-5.163629
1c2c8ab9-8bd7-4c7a-8524-bb739e1de37d,12.947196,5.217327,10.513449,20.027195,-4.2311697
f3b00edc-96fb-402a-9c62-286dc481fa23,13.733357,4.570964,9.862017,19.327736,-4.0492926
d322b6d2-9c4e-4da1-be01-77af97cf8c25,13.234363,5.8389935,8.314793,20.768505,-4.230143
03867280-fe8e-480b-b36c-427830fa529b,13.456704,4.699397,9.422548,19.514938,-5.0837655
6974f4d8-8c2b-460a-bce5-8b8f4001f24a,13.491684,5.2094584,9.7567005,19.820478,-5.6903334
0cb1ce49-39f1-4794-9cd9-0d90cad3f47c,13.744878,5.4599056,9.585686,21.13096,-5.204404
bb086025-8ddc-489e-ad17-da773e9de807,15.24582,3.8260005,9.684535,20.85418,-5.1297293
f03c28ea-1e11-4ee2-b0e6-86a509ceee7c,13.832861,6.03262,10.709591,20.400448,-4.4938936
fac99ac3-2403-4133-a902-37f0ce981849,15.287306,4.4667287,9.063664,21.237568,-4.9212313
a3cfca67-e3c0-430d-ac5f-c4bf7ad78e56,14.812537,4.8630633,9.550232,21.05464,-5.4592605
af002e91-280c-474c-8121-682548877f89,12.91656,4.9637156,9.856861,19.557146,-4.4185753
fec92c04-9075-4f04-b7e5-54f8dd5ed03a,14.142018,4.046792,9.652439,19.778301,-3.0677712
f4623d3c-48f1-4a37-b267-d0386eb05711,13.732401,3.1070898,8.855938,20.118956,-2.211817
c5358b3b-95a0-47f7-b9bb-721578417b7e,15.243971,4.1477294,8.898316,20.829727,-5.221893
ff5cfffa-4847-4d98-924b-2002ebda67c9,12.9213085,6.772081,7.9721465,20.759254,-3.627848
f745cf0c-4413-4798-88c1-b64f74865d2f,13.890179,4.640211,10.020355,19.23327,-3.8790035
0f1eb662-6fc6-4bd6-b403-e0504609cbcc,12.041981,4.6767335,9.114528,21.85773,-3.446396
c586107f-44e9-44a7-86eb-40eff1549f60,14.238048,6.2346663,9.173129,19.996391,-4.0019574
40e01e97-2566-4f06-9478-8385a49e7c94,14.148026,4.743264,9.230932,21.195469,-5.686804
e05b140d-f351-4c3d-987f-7f4631618d88,14.505989,6.1123595,9.304831,20.094515,-4.075868
abe934eb-d655-482a-8707-a720dd01c6ed,13.998745,5.815619,10.201768,20.423056,-4.7604465
c7dd5895-e39f-4043-8fd1-71b44a61a4c3,15.052339,3.8166306,9.767182,20.853619,-5.1770654
ab123827-b2ee-4b8a-bd7b-1d1a9deacd96,13.341255,3.4200404,9.171197,20.136854,-2.7471135
1a9e9588-e827-41d9-b1d8-7a2858fdf3e5,13.989452,5.236879,11.084332,19.612473,-4.2852836
7491b40e-ca19-45f4-abc1-07ce3f9bc42e,14.807004,4.5050774,9.213987,21.02243,-3.683906
8c5a02af-fd4b-4b17-a2f7-70cc704223d8,14.023922,4.713392,9.874358,19.168488,-3.568254
aa1e4faf-9161-4b32-90ae-451ad17ca1b4,12.947646,5.6849566,9.904867,19.769554,-4.4775987
5918fd89-be12-4d2a-b4ac-7af0b1850917,13.504718,5.062261,9.483621,20.055754,-5.4944763
089b660b-ceab-4a35-acdc-06ab2fb989b8,15.627312,3.9351022,10.15639,21.020662,-4.268126
7b384a7b-d71c-43d7-9ae7-025982e84f0b,14.145328,5.513497,9.305683,19.964405,-5.0690694
9b1af4a7-ca72-466e-a51b-4e36a1729de3,13.931972,4.0859838,8.960977,20.240223,-4.72163
247053ff-f937-4b5f-bbe5-97e7677868f9,15.376311,4.462031,8.948226,21.24787,-5.151624
5a1f2ea3-1e82-4aa1-90e5-b2c6add616ab,15.316228,4.2808995,8.851293,21.053968,-5.0292053
a8a9d16a-621a-4703-9f5d-72295ab472c6,14.649147,4.6253815,8.846759,20.420238,-5.4767094
8c98aa31-51af-4bae-8a9f-06ec252101b8,13.609924,5.718261,10.782446,20.016401,-4.0332923
10d8508d-5bc8-4524-906a-96fcde970fe6,15.198806,4.0645666,9.403648,21.192688,-4.4304943
ee9f5f22-7f9b-4ec9-b84e-7b4e300776c5,14.071178,6.3056283,9.080098,19.873066,-3.98605
b6c27f26-6d49-4258-985a-f296fe542fdb,13.599808,5.1329317,9.815366,20.445295,-5.9388156
c98f8c80-8559-401a-a261-d5743ff0af6a,14.549299,4.8827295,8.603274,20.387568,-3.7390351
ed1fc77e-063e-4c59-aaf9-74f1fd7a91f7,14.383495,3.8780384,9.651954,20.025686,-4.6017227
113ae5b4-42bb-454f-b0be-66efb40cc5d4,13.860076,5.243753,9.933383,20.325794,-6.2313266
f5c7820c-0122-4f1b-bcff-780797fb22b3,13.685784,5.5568914,9.028759,19.762665,-3.0180597
bff35da5-0942-4db9-abee-1bfc7ae0576a,14.190635,4.546373,9.324822,19.99709,-4.7111225
a08e8fe7-2bd8-4fe9-8b8b-1af90a15bc2b,14.539584,4.3535094,8.849827,20.722225,-5.704249
23f534d7-ffa7-495f-b8f3-4a084df1c8e3,14.641878,5.2209864,9.605747,20.644623,-4.238823
f59624b7-4743-450d-8416-bfd414d3ceae,13.852591,4.825052,8.715693,21.039375,-3.8916578
a21b4f3f-1f3c-47fb-a752-402793077a00,14.329758,6.225278,8.632934,20.313086,-3.4575706
1664028a-6fe5-40a0-b35b-db173ae74890,13.541358,3.3023398,8.967219,20.195482,-2.9536955
49b2107f-28ca-4325-8770-1ecc0e9631eb,15.193205,4.614334,9.268236,21.293903,-4.5331893
163d4905-b53b-4870-aebd-db0b079584cd,14.836792,5.36553,10.392165,20.85969,-2.6105685
67ea7b0d-baf1-496d-9b2c-463a1034ce0b,14.005461,3.0666518,8.901494,20.086006,-1.979121
f4c02a9a-4894-49ce-8699-b3c4e2548035,14.379864,4.150934,8.844409,20.707012,-5.7750397
3700564c-2ce8-490d-b5ed-4a03e743d20e,15.582382,4.829068,10.544063,21.43645,-4.570453
e82818b6-685f-4af2-9f00-fae2da58606a,15.403695,4.8076053,10.4107065,21.502184,-4.652797
8260c9de-f9b5-4097-ac39-4e81559b4769,14.405056,4.657803,8.502077,20.374783,-5.4797993
6687a5e8-2d50-46b8-bb29-839e14d1f3a2,14.031821,4.4202547,10.630555,18.657269,-3.4127622
ef1ee91e-e727-4526-bde8-ac0fed598200,13.127347,5.263306,9.8535595,19.410728,-2.9963589
d55fad5c-a7c4-41c5-ad70-ac29813e0028,15.513855,5.040662,10.586571,21.394375,-4.251131
c5e39a8e-3fae-4164-a02b-965bec6bf85e,14.649047,5.557898,8.483581,21.27044,-3.3327672
b68740e3-1ffd-489a-9ac6-797b04091d9a,13.246325,5.2169685,9.835762,20.377693,-5.839361
998539ce-ec3b-464a-85d1-19ab726956e7,13.96648,4.51787,9.388063,20.280943,-5.49951
f1f619b0-99c2-438b-bc52-3465a5d12089,14.415295,4.1629677,9.696437,20.930613,-3.7216256
2de5e196-1e82-4f1a-99c3-514795093e4b,13.956615,5.130749,11.140581,19.538029,-4.430687
d9ae1809-1bd2-493c-9a29-b0182ac499f3,13.871318,5.0271673,9.4445095,20.46931,-5.5092506
1a853582-9c9d-4deb-be44-bdfcfb3bee21,15.310387,5.220862,10.337499,21.20714,-4.6092334
30fa613a-4980-46fa-9f0b-cfcbe229f61e,14.686856,5.5254793,10.424555,20.778732,-2.1198158
b6365691-4c37-443c-9b32-11aa189222ad,14.630692,3.6826706,9.402504,20.411585,-3.2833323
ff0787d8-d6b7-4d11-bc9d-c978c4c4b810,11.900441,4.379147,9.264556,21.633205,-3.1750782
0972cc81-8d9e-47fa-9074-4077d0189173,15.508812,5.03811,10.69929,21.495434,-4.6771555
a88f06ac-c9ce-455f-ab49-c0620e7b7781,15.425013,4.17773,8.937665,20.814405,-5.0697765
cb704da0-13cc-4bda-bd41-39aeb5c2430f,13.489204,3.1066027,9.143438,19.532822,-2.3761122
9b336b8f-345e-4d11-abbc-f36d8a95a031,12.321238,4.344483,9.295789,21.595646,-3.4642487
349601db-6b95-42e2-ab97-9709bc906e90,14.445749,4.380667,9.391287,20.693096,-4.705219
299313c8-495f-4fa2-9a72-030eae00d7b6,14.706056,5.521046,10.441491,20.800087,-2.1151986
b20953d0-1464-4d12-8a92-e3297ff12870,15.402269,4.78807,10.55688,21.489017,-4.931647
57e8acc1-db8f-46fc-aa69-9b2fff83af45,12.291957,4.2980413,9.818441,20.995472,-4.98681
0da31414-b6fe-4b91-a6d8-9bc51131a74e,13.2197075,4.4172,8.485117,20.66337,-5.0604644
31b6b925-9109-47a9-b451-22b0776d3346,13.158109,4.8450685,9.275134,20.391443,-5.179081
2e520733-b2e7-4ed9-ada0-62ac810ddfc1,15.509562,4.2382584,9.275744,21.035633,-4.6777053
da6e4c6f-9e17-4d24-b9a6-c836394c3c37,14.469501,4.12084,9.2302265,20.566143,-4.7225156
aa0a05d9-de23-4a9a-a3c1-2aa7739bf8c8,14.440171,3.936635,9.260788,20.833958,-5.3998556
9a80eddd-2566-43e7-a742-b874319872f3,13.227864,4.832387,9.074213,20.293308,-5.1384196
ac536595-f99a-460a-9108-5eab8a012247,13.449319,3.9342072,9.905854,20.70641,-3.6989233
cea5f5bb-b8e9-4f83-8d65-9598c1b91400,13.411648,4.436854,10.088914,19.430555,-3.6600714
d4e6e6a0-099d-4d61-b7a1-0b6f978cd7fb,13.342711,4.6376376,10.094738,19.514,-4.615839
636889d3-03ea-41e1-90e1-d4852963d0d0,13.704763,5.176489,11.309744,19.258886,-4.2680492
4ec3927c-67bf-4027-87fa-e64cd2d8d636,13.225383,5.62612,9.399019,20.843658,-4.0105033
4fed09b5-f26d-4a32-a1c2-81e66d4d31fd,14.090906,6.1493974,10.689381,20.805954,-4.7752285
c74ca3ac-8d53-4271-afc1-78374e18599a,13.505173,4.4624505,9.264049,20.405926,-4.990001
522c261c-3a85-4819-9011-93db535e70f7,14.362858,5.898928,8.515852,20.40981,-3.2472095
39003464-e56e-4183-937e-4e6d78576fd7,14.276069,5.8334475,10.52032,20.789951,-4.673397
3e754d0d-7bd6-47e4-bfe2-434eaf12661b,13.174559,5.2918077,10.814904,19.616571,-4.274433
9a2067fa-1c76-4d74-9fe1-323b858099af,13.057973,4.5542345,8.546593,20.686295,-4.947708
fbdd3fb6-72df-4e24-b3c4-92a7786f67d7,13.639128,5.743262,9.930863,19.82224,-4.648067
cc435ec5-fd6e-4bc8-9fc9-e377105f5454,13.686166,5.2968836,10.051612,20.285463,-6.270384
947903d8-c04a-4e63-bd96-5ac61bfc42b1,15.023393,4.4190364,8.797871,20.927696,-5.220946
aa52cc78-f411-4b61-8986-ee69a6f17e5c,14.122533,3.6862748,9.404237,20.764818,-4.2694116
bae7a6ec-0d5d-4b31-8f91-bbb60cea34cf,15.346307,4.816285,9.861664,21.15225,-3.8472183
ab2bf39c-a352-4f07-9a46-3f037f10134a,13.634651,6.286932,8.405505,20.74204,-3.995618
4093bef7-3eb4-4164-aa8c-3d824289b3d5,14.14804,5.9730964,9.26925,20.028004,-4.2765374
0cb62025-90ea-4185-8abd-450649006a23,13.592862,4.762734,9.1602335,21.679802,-4.136056
7d12d42f-abdc-4893-9b5a-ce95fa1a5443,13.492344,3.3205936,9.12395,19.531397,-2.5968654
2da65dff-62a5-46ce-a315-8240b2b819df,15.491772,5.0230117,10.453529,21.541029,-4.9819365
7c1edeb2-732c-4819-846b-2ea3642d3c5f,14.276609,4.443463,8.9514265,20.043976,-4.1285567
3dcae0c7-0ef4-4f12-9ab7-d03330d2a5fb,14.304366,5.4259934,9.200795,20.056927,-4.65711
d9fb2cdd-3260-4f5b-a73b-47b4fbb52c54,15.685399,4.077567,9.678912,21.309288,-4.79686
56bcd4fe-c317-46df-917a-7fd051050cdd,13.314218,4.7779346,8.949655,20.463228,-5.1929593
2c935fed-4956-4eea-9d5d-3c45dfab9d60,14.003061,4.641505,10.399626,18.676409,-3.3803606
bfa000dc-f1d5-4c24-aad7-508ea2c5775a,12.909606,6.814358,7.9651184,20.676903,-3.5790045
166119fd-cd67-4743-899f-ddb072c66587,14.831252,4.641079,9.3905325,20.997244,-4.0521035
edacbf7f-967b-4189-ab66-fcf84eea9218,13.011358,4.5744014,8.830156,21.102467,-4.0660634
0139bae4-2958-4caf-855e-08881df180be,12.930363,4.7908425,10.343812,19.671978,-4.101515
2a650694-6928-492a-b256-0856604d04d6,14.8985815,4.974749,8.718385,20.952805,-3.6178267
0fa701f5-8221-4136-8ab6-2a71307023a8,13.875135,5.2035246,9.964586,20.415071,-6.3264394
ebbc96ab-6ae7-44e8-8dd2-33bd29cb94cc,13.668682,5.440233,9.082437,19.797209,-2.94549
2e67fb2c-43ba-477d-803e-7dd721303438,13.3478565,3.3182876,9.163644,19.343357,-2.308523
9c3ae627-6563-4e1d-bdc0-4d62adc3206b,14.055114,4.7207246,9.289527,21.277948,-5.729921
44e71a7c-bb83-45d9-9722-dedb70c5f19b,13.721122,5.530215,9.068077,20.244547,-4.6653166
c0609ace-37d6-487e-88f7-3a6ec90980c9,14.656965,4.642858,8.539935,20.454468,-5.8669047
9598ff49-dc3d-4492-a64c-fc8648810194,15.343989,3.9980266,9.857514,21.161572,-4.2746577
e4cc93e3-270a-40fd-a10a-b3ab9736b944,13.399593,4.0236287,10.449192,19.355022,-4.0153155
cbe9ae5f-d155-4c44-86df-efff3482f401,13.535386,4.8091726,9.099997,21.665884,-4.1362104
0c178315-2197-45e4-b6df-5726db17a2c1,13.932733,6.259056,8.464938,20.655272,-3.7959604
